#CODE;RUSSIAN;x
EVTTOOLTIPB105253;Яд вызвал только желудочные колики, дегустатор [This.GetTitledFirstName] брошен в тюрьму;x
EVTTOOLTIPC105253;[Root.GetTitledFirstName] бросает дегустатора [This.GetTitledFirstName] в тюрьму, но предпочел бы увидеть [This.GetHerHim] смерть;x
EVTDESC105253;Мои планы стать невосприимчивым к ядам оказались не слишком хороши. Я пропустил отравленную еду, которую должен был съесть [From.GetTitledFirstName], и поэтому попал в темницу…;x
EVTOPTA105253;[From.GetTitledFirstName] тяжело заболел из-за отравления ;x
EVTOPTB105253;Яд не причинил [From.GetTitledFirstName]у никакого вреда!;x
EVTOPTC105253;Я боюсь, что после отравления [From.GetTitledFirstName] стал безумным;x
EVTDESC106000;Человек по имени Аль-Газали вернулся в город [Root.GetName] после семилетнего изучения фикха, дополнения к кодексу поведения - шариату. Его научный интерес к суфизму, каламу, философии, логике и исламскому праву привел к тому, что он хочет написать книгу "Намерения философов", которая, безусловно, станет шедевром, когда будет закончена.;x
EVTOPTA106000;Я должен привести этого человека к своему сюзерену!;x
EVTTOOLTIP106001;[This.GetTitledFirstName] встречается с Аль-Газали;x
EVTDESC106001;Аль-Газали - [From.County.GetAdjective]ий учёный, обходительный и вежливый, непревзойденный знаток суфизма, калама, философии, лигики и фикха. Я пригласил его к своему двору, дабы он наделил своей мудростью моих придворных.;x
EVTOPTA106001;Оставайся столько, сколько пожелаешь;x
EVTDESC106005;Известный путешественник Мухаммед ал-Идриси - географ, картограф и египтолог - прибыл в город [Root.GetName]. Он может проследить свою родословную, включающую принцев, калифов и суфийских лидеров вплоть до пророка Мухаммеда. Мухаммед ал-Идриси хотел бы встретиться с [Root.Holder.TopLiege.GetTitledFirstName].;x
EVTOPTA106005;Я немедленно приведу вас к [Root.Holder.TopLiege.GetHerHim]!;x
EVTTOOLTIP106006;[This.GetTitledFirstName] встречается с Мухаммедом ал-Идриси;x
EVTDESC106006;Обаятельнейший человек, этот путешественник Мухаммед ал-Идриси! Он географ, картограф и египтолог, я сам много раз пользовался его знаменитой картой "Табула Рожериана". Мухаммед ал-Идриси просит разрешения остаться при дворе для работы над своей книгой "ал-Китаб ар-Руджжари" или "Отрада страстно желающего пересечь мир"...;x
EVTOPTA106006;Конечно! Можешь оставаться столько, сколько захочешь;x
EVTDESC106010;Известный [Root.County.GetAdjective]ий ученый - Ибн Хальдун - работающий над своей первой книгой из семи "Китаб аль-ибар уа диван аль-мубтада уа аль-кхабр фи аййям аль-араб уа аль-аджам уа аль-барбр уа ман асарахум мин зауви ас-султан аль-акбар", или "Книга назидательных примеров по истории арабов, персов и берберов и их современников, имевших большую власть" ищет покровителя и смиренно просит меня представить его [Root.Holder.TopLiege.GetTitledFirstName].;x
EVTOPTA106010;Большая честь для меня!;x
EVTTOOLTIP106011;[This.GetTitledFirstName] встречается с Ибн Хальдуном;x
EVTDESC106011;Ибн Хальдун из земли, известной как [From.GetName] оказал мне честь, позволив пролистать первые несколько страниц из "Книги назидательных примеров по истории арабов, персов и берберов и их современников, имевших большую власть", книги, которая обязательно дорастет до семи томов через несколько лет.;x
EVTOPTA106011;Для меня будет честью видеть вас в качестве моего гостя в то время как вы будете работать над книгой;x
EVTDESC106015;Закария аль-Казвини из земли, известной как [Root.GetName], написавший космографию "‘Ад-жа’иб ал-махлукат ва гара’иб ал-мауджудат", или "Чудеса сотворённого и диковинки существующего", в настоящее время работает над географическим словарем. Он разговаривал с [Root.Holder.TopLiege.GetTitledFirstName] и просил [Root.Holder.TopLiege.GetHersHis] покровительства.;x
EVTOPTA106015;Я провожу тебя к [Root.Holder.TopLiege.GetHerHim];x
EVTTOOLTIP106016;[This.GetTitledFirstName] встречается с Закария аль-Казвини;x
EVTDESC106016;Я давно знаком с Закарией аль-Казвини из мест, известных как [Root.GetName], его космография "‘Ад-жа’иб ал-махлукат ва гара’иб ал-мауджудат" или "Чудеса сотворённого и диковинки существующего" уже давно радует меня и рассказывает о странных животных в мире. Сейчас он работает над своей новой книгой, географическим словарём, и просит меня о покровительстве.;x
EVTOPTA106016;Не могу дождаться твоей следующей книги!;x
EVTDESC106020;Молодой [Root.County.GetAdjective]ий учёный и учитель Абдул Малик Аль-Джувейни, родом из Нишапура, просит аудиенции у [Root.Holder.TopLiege.GetTitledFirstName], дабы просить разрешения проповедовать ашаризм (крупное направление мусульманской теологии).;x
EVTOPTA106020;Посмотрим, что я могу сделать...;x
EVTTOOLTIP106021;[This.GetTitledFirstName] встречается с Аль-Джувейни;x
EVTDESC106021;Я был очарован ашаризмом, направлением мусульманской теологии, особенно тем, что полное понимание уникальной природы Аллаха находится за пределами человеческого мышления и чувственного восприятия. Молодой учёный Абдул-Малик аль-Джувейни, учитель ашаризма, просит у меня разрешения проповедовать всем желающим в городе [From.GetName].;x
EVTOPTA106021;Отлично! Даю добро!;x
EVTDESC106025;Видный [Root.County.GetAdjective]ий учёный Камал аль-Дин аль-Фариси опубликовал первую книгу "Асас аль-Каваид фи усул аль-Фаваид", или "Основы правил в законах применения". Он готов показать её [Root.Holder.TopLiege.GetTitledFirstName].;x
EVTOPTA106025;[Root.Holder.TopLiege.GetTitledFirstName] также хочет встретиться с вами, как и вы с ним!;x
EVTTOOLTIP106026;[This.GetTitledFirstName] встречается с Камал аль-Дином аль-Фариси;x
EVTDESC106026;Пять глав арифметики, правила торгового расчета, площади поверхностей и твердых тел, два эссе по алгебре: книга "Асас аль-Каваид фи усул аль-Фаваид", или "Основы правил в законах применения", написанная Камалем аль-Дином Аль-Фариси, восхитительна, если ты понимаешь арифметику. Автор же просит в обмен моё покровительство.;x
EVTOPTA106026;Известным учёным, подобно тебе, при моём дворе всегда рады;x
EVTDESC106030;[Root.County.GetAdjective]ий врач, Рашид ад-Дин Хамадани, пишет книгу "Джами ат-таварих" или "Сборник летописей", которая будет охватывать всю историю мира. Затраты на создание этой книги очень велики для простого врача, поэтому он пришел просить у [Root.Holder.TopLiege.GetTitledFirstName] помощи в написании книги.;x
EVTOPTA106030;[Root.Holder.TopLiege.GetTitledFirstName] находит это допустимым;x
EVTTOOLTIP106031;[This.GetTitledFirstName] встречается с Рашидом ад-Дином Хамадани;x
EVTDESC106031;Книга по всемирной истории, а ты хочешь, чтобы я помог её издать? Рашид ад-Дин Хамадани, хоть ваша идея и звучит достаточно разумно, почему вы считаете, что я смогу оказать вам необходимую помощь с "Джами ат-таварих", или "Сборником летописей"? Впрочем, вы меня заинтересовали...;x
EVTOPTA106031;Давайте посмотрим, что мы можем сделать вместе...;x
EVTDESC106035;Ибн Аль-Нафис изучал медицину, право, литературу и теологию под руководством Аль-Нури в городе [Root.GetName]. Его книга "Китаб аль-Мухтар фи аль-Аждия" о влиянии питания на здоровье получила высокую оценку как одна из наиболее важных работ по медицине последних лет. Сейчас он ищет работу, возможно, придворным врачом при дворе [Root.Holder.TopLiege.GetTitledFirstName].;x
EVTOPTA106035;[Root.Holder.TopLiege.GetTitledFirstName] будет рад видеть тебя в качестве сво[Root.Holder.TopLiege.GetHersHis] врача;x
EVTTOOLTIP106036;[This.GetTitledFirstName] встречается с Ибн аль-Нафисом;x
EVTDESC106036;Нет сомнений: на здоровье влияет то, что ты ешь. Ибн аль-Нафис в книге "Китаб аль-Мухтар фи аль-Аждийя" убедительно расписывает как может пошатнуться здоровье, если неосторожно есть и пить что попало. Потому я был благодарен и польщён, когда Ибн аль-Нафис попросил места при моём дворе.;x
EVTOPTA106036;Нигде и никогда я не смогу найти лучшего врача!;x
EVTDESC106040;Книга "Китаб аль-Мутабар" Абуль-Бараката аль-Багдади была недавно написана в городе [Root.GetName]. Самое любопытное, что [Root.Holder.TopLiege.GetTitledFirstName] стал известен как автор самой анти-аристотелевской философской работы.;x
EVTOPTA106040;Абуль-Баракат аль-Багдади, мой сюзерен хочет поговорить с тобой;x
EVTTOOLTIP106041;[This.GetTitledFirstName] встречается с Абуль-Баракатом аль-Багдади;x
EVTDESC106041;Анти-Аристотелевская философская работа, "Китаб аль-Мутабар", потрясает до глубины души. Но что стоит за этой книгой, неужто этот Абуль-Баракат аль-Багдади? После многочасовой философской дискуссии я предложил Абуль-Баракату место при своём дворе, чтобы он мог и дальше писать свои книги.;x
EVTOPTA106041;Добро пожаловать!;x
EVTDESC106045;Абу Бекр Мухаммед Ибн Баджа - знаменитый [Root.County.GetAdjective]ий астроном, логик, музыкант, философ, врач, физик, психолог, ботаник, поэт и учёный привлёк внимание человека по имени [Root.Holder.TopLiege.GetTitledFirstName] своей книгой "Китаб аль-Набат", или "Книга растений" и другими работами.;x
EVTOPTA106045;Ибн Баджа, [Root.Holder.TopLiege.GetTitledFirstName] хочет тебя видеть;x
EVTTOOLTIP106046;[This.GetTitledFirstName] встречается с Ибн Баджой;x
EVTDESC106046;"Знание не может быть получено исключительно через чувственный опыт, без живого разума, в этом руководящая мудрость природы"\nA великие слова великого человека. Ибн Баджа привлёк мое внимание книгой "Китаб аль-Набат", или "Книгой растений" и эссе "Познание живого разума". Он с радостью принял моё приглашение присоединиться к моему двору.;x
EVTOPTA106046;Добро пожаловать, и не стесняйтесь просить, если вам что-нибудь понадобится;x
vassal_fatwa_decision;Предложить фетву против [Root.GetTitledFirstName];x
vassal_fatwa_decision_desc;[Root.GetTitledName] печально известен упадком своей династии. Пусть [From.GetLordSpiritualName] выпустит фетву против него. Вы сможете с легкостью отозвать титулы и пожаловать их кому-нибудь более достойному...;x
EVTTOOLTIP88750;Вы намекнули своему [From.GetLordSpiritualName]у, что кое-кто заслуживает фетвы.;x
EVTDESC106050;[Root.County.GetAdjective]ий поэт Низами Гянджеви завершил эпос "Хосров и Ширин" о трагической истории любви. Даже [Root.Holder.TopLiege.GetTitledFirstName] прослышал про эпос и послал за Низами Гянджеви...;x
EVTOPTA106050;Я приведу его к [Root.Holder.TopLiege.GetTitledFirstName];x
EVTTOOLTIP106051;[This.GetTitledFirstName] встречается с Низами Гянджеви;x
EVTDESC106051;Я послал свои соболезнования Низами Гянжеви, чья жена умерла вскоре после того, как он закончил "Хосров и Ширин", эпос о трагической истории любви. Чем больше я говорил с [From.County.GetAdjective]им поэтом, тем больше мне хотелось, чтобы Низами Гянджеви остался при моём дворе и развлекал меня своей поэзией.;x
EVTOPTA106051;"Отвлекись ненадолго и послушай...";x
EVTDESC106055;"Нафаис аль-фунун фи араис аль-юн" - персидская энциклопедия по классификации знаний Мухаммада ибн Махмуда аль-Амули широко известна на земле [Root.GetName]. Автор желает поговорить с правителем ([Root.Holder.TopLiege.GetTitledFirstName]) и предоставит ему копию книги в качестве подарка...;x
EVTOPTA106055;Не думаю, что [Root.Holder.TopLiege.GetTitledFirstName] откажется от такого подарка;x
EVTTOOLTIP106056;[This.GetTitledFirstName] встречается с Мухаммадом ибн Махмуд аль-Амули;x
EVTDESC106056;Я прознал про [From.County.GetAdjective]ого учёного и его персидскую энциклопедию по классификации знаний "Нафаис аль-фунун фи араис аль-юн" - Мухаммада ибн Махмуда аль-Амули. Я давно хотел заполучить экземпляр этой книги, с тех пор как впервые услышал про неё. Мухаммад ибн Махмуд аль-Амули присоединился к моему двору и преподнёс мне экземпляр своей книги.;x
EVTOPTA106056;Благодарю за ваше великодушие!;x
EVTDESC106060;Джалаладдин Руми полон энтузиазма, он верит, что через музыку, поэзию и танец проходит путь к Аллаху. Люди [Root.County.GetAdjective]ий земли говорят о нём: "Он не пророк - но, несомненно, он несёт слово Писания";x
EVTOPTA106060;Этот человек должен встретиться с [Root.Holder.TopLiege.GetTitledFirstName]!;x
EVTTOOLTIP106061;[This.GetTitledFirstName] встречается с Джалаладдином Руми;x
EVTDESC106061;Книгу "Маснави-йи Ма’нави", или "Поэму о скрытом смысле" некоторые суфии рассматривают как персидский Коран. Её автор, Джалаладдин Руми, верит, что через музыку, поэзию и танец проходит путь к Аллаху. Его слова и учение интригуют, я хотел бы знать больше о Руми и его философии.;x
EVTOPTA106061;Расскажи подробнее, научи, как приблизиться к Аллаху через божественное искусство!;x
EVTDESC106065;Бахауддин Накшбанд из земли, известной как [Root.GetName], основатель и учитель Накшбанди (суфийский орден), просит аудиенции у правителя, которого зовут [Root.Holder.TopLiege.GetTitledFirstName].;x
EVTOPTA106065;Это должно быть важно, раз он хочет лично встретиться!;x
EVTTOOLTIP106066;[This.GetTitledFirstName] встречается с Бахауддином Накшбанд;x
EVTDESC106066;Суфийский орден Накшбанди хорошо известен в земле [From.GetName]. Его основатель и учитель Бахауддин Накшбанд пришел обсудить со мной важные вопросы, возможно, привлечь меня к 11-ти правилам своего учения, например таким, как поминовение, размышление и сдержанность.;x
EVTOPTA106066;Он может и в дальнейшем рассчитывать на встречи;x
EVTDESC106070;Персидский философ Шихабуддин Яхъя Сухраварди из места, известного как [Root.GetName] - создатель философии ишракизма (озарения), опирающейся на идеи зороастризма и платонизма. [Root.Holder.TopLiege.GetTitledFirstName] высказывал интерес и хотел бы встретиться с Шихабуддином Яхъя Сухраварди, чтобы обсудить его трактат "Мудрость озарения".;x
EVTOPTA106070;Что ж, устроим;x
EVTTOOLTIP106071;[This.GetTitledFirstName] встречается с Шихабуддином Яхъя Сухраварди;x
EVTDESC106071;Персидский философ Шихабуддин Яхъя Сухраварди создал философию ишракизма (озарения), опирающейся на идеи зороастризма и платонизма. В последнее время я сам боролся с некоторыми философскими проблемами, но после разговора с ним и чтения его трактата "Мудрость озарения" чувствую, будто бы получил ответы на свои вопросы.;x
EVTOPTA106071;Останься и поведай о философии ишракизма;x
EVTDESC106075;Асир ад-Дин ал-Абхари из земли, известной как [Root.GetName] написал много книг по астрономии, математике и философии. Среди них "Китаб аль-Хидайях", или "Руководство по философии", и "Рисала фи аль-хайя", или "Введение в Альмагест".;x
EVTOPTA106075;[Root.Holder.TopLiege.GetTitledFirstName] выразил желание встретиться с ним;x
EVTTOOLTIP106076;[This.GetTitledFirstName] встречается с Асиром ад-Дин ал-Абхари;x
EVTDESC106076;Я пригласил Асира ад-Дин ал-Абхари из земли, известной как [Root.GetName], автора "Китаб аль-Хидайях", или "Руководство по философии", и "Рисала фи аль-хайя", или "Введение в Альмагест" присоединиться к моему двору, чтобы было с кем обсудить философию.;x
EVTOPTA106076;Он милостиво принял мое предложение;x
EVTDESC106080;Насир ад-Дин ат-Туси из земли, известной как [Root.GetName], ставший известным благодаря своей книге "Памятка по астрономии", хочет убедить [Root.Holder.TopLiege.GetTitledFirstName] в необходимости постройки обсерватории. Она позволит составить точные астрономические таблицы для лучших астрологических предсказаний.;x
EVTOPTA106080;Давай, я верю, что ты сможешь [Root.Holder.TopLiege.GetHerHim] убедить;x
EVTTOOLTIP106081;[This.GetTitledFirstName] встречается с Насиром ад-Дин ат-Туси;x
EVTDESC106081;"Обсерватория? Зачем? "Составление точных астрономических таблиц для лучших астрологических предсказаний" - что это вообще значит? Я ещё подумаю насчёт этого"\nНасир ад-Дин ат-Туси из земли, известной как [From.GetName], автор книги "Памятка по астрономии", хочет получить разрешение на постройку обсерватории.;x
EVTOPTA106081;Дам я тебе разрешение, но больше ничего!;x
EVTDESC106085;Абу Марван Абд аль-Малик ибн Аби-ль-Ала Зухр из места, известного как [Root.GetName], развил знания о хирургии и медицине на основе выводов о ряде заболеваний и способов их лечения. Он завершил книгу "ат-Тайсир фи аль-Мудават ат-Тадбир"("Книга упрощения, относительно лечения и диеты") и хотел бы, чтобы [Root.Holder.TopLiege.GetTitledFirstName] ознакомился с ней.;x
EVTOPTA106085;[Root.Holder.TopLiege.GetTitledFirstName] тепло примет Ибн Зухра и пригласит к сво[Root.Holder.TopLiege.GetHersHis] двору.;x
EVTTOOLTIP106086;[This.GetTitledFirstName] встречается с Ибн Зухром;x
EVTDESC106086;Абу Марван Абд аль-Малик ибн Аби-ль-Ала Зухр преподнес мне "Китаб ат-Тайсир фи аль-Мудават ат-Тадбир" или "Книгу упрощения, относительно лечения и диеты" в надежде снискать мое расположение. Он известен как врач, развивший представления о хирургии и медицине путем анализа заболеваний и способов их лечения.;x
EVTOPTA106086;Отныне мой дом - твой дом.;x
EVTDESC106090;Мир Саид Али Хамадани вернулся в [Root.GetName] после дальнего путешествия. Он проповедовал Ислам среди неверующих, и его книга "Дах Каида", дающая десять правил созерцательной жизни, одна из наиболее известных и читаемых на данный момент.;x
EVTOPTA106090;[Root.Holder.TopLiege.GetTitledFirstName] желает тепло приветствовать Мир Саида Али Хамадани;x
EVTTOOLTIP106091;[This.GetTitledFirstName] встречается с Мир Саидом Али Хамадани ;x
EVTDESC106091;Он путешествовал многие годы, трижды ходил в хадж, написал множество научных трудов и трактатов о религии, в том числе "Дах Каида", дающий десять правил созерцательной жизни. Мир Саид Али Хамадани желанный гость при моем дворе.;x
EVTOPTA106091;Отдохни, мой друг, и расскажи о своих путешествиях.;x
EVTDESC106095;Кутб ад-Дин аш-Ширази из земли, известной как [Root.GetName], суфий, мастерский игрок в шахматы, владеющий игрой на ребабе (музыкальный инструмент), внёсший вклад в развитие астрономии, математики, медицины, физики, теории музыки и философии, имеет ненасытное желание продолжить свое образование и желает остаться у [Root.Holder.TopLiege.GetTitledFirstName], чтобы иметь возможность сосредоточиться на некоторых из своих исследований.;x
EVTOPTA106095;[Root.Holder.TopLiege.GetTitledFirstName], безусловно, желал бы видеть такого человека при дворе!;x
EVTTOOLTIP106096;[This.GetTitledFirstName] встречается с Кутб ад-Дином аш-Ширази ;x
EVTDESC106096;Я нежно люблю игру на ребабе и ищу кого-нибудь, кто научит меня играть в шахматы. Хвала Аллаху за то, что Кутб ад-Дин аш-Ширази, суфий, мастер игры в шахматы, музыкант на ребабе, знаток астрономии, математики, медицины, физики, музыкальной теории и философии, желает остаться при моем дворе, дабы сосредоточиться на некоторых из своих исследований.;x
EVTOPTA106096;Оставайся сколько угодно, если научишь меня игре в шахматы.;x
EVTDESC106100;Аль-Дахвар начинал работать окулистом в больнице Нури в городе [Root.GetName], затем продолжил изучение медицины у Ибн аль-Матрана. Его книга "Аль-Янина", или "Зародыш", и сборник поэзии "Китаб аль-Агхани", сокращенная версия "Книги Песен" аль-Исфахани, сделала его известным за пределами [Root.County.GetAdjective]их земель.;x
EVTOPTA106100;[Root.Holder.TopLiege.GetTitle] не мог и желать о лучшем враче;x
EVTTOOLTIP106101;[This.GetTitledFirstName] встречается с Аль-Дахваром;x
EVTDESC106101;Я предложил Аль-Дахвару, автору "Аль-Янина", или "Зародыш", бывшему окулисту в больнице Нури из земли, известной как [Root.GetName] и ученику Ибн аль-Матрана, 30 динаров в месяц как моему главному врачу, но он отказался! Он сказал: "Я знаю свои возможности в этой области, потому требую не меньше 100 динаров в месяц!";x
EVTOPTA106101;Хорошо, 100 динаров в месяц!;x
EVTOPTB106101;Ну нет, либо 30 динаров в месяц, либо ничего!;x
EVTDESC106105;Старик, Зайн аль-Дин, бывший воспитанник ибн Аби Садика и Ахмада ибн Фаруха, приехал в город [Root.GetName] и просит о месте у двора правителя по имени [Root.Holder.TopLiege.GetTitledFirstName], в качестве придворного врача для работы над своей медицинской энциклопедией "Тезаурус шаха Хорезма", пока готово только пять из десяти томов: по анатомии, физиологии, гигиене, диагнозам и прогнозам.;x
EVTOPTA106105;Я сомневаюсь, что [Root.Holder.TopLiege.GetTitle]у нужен старик в качестве придворного врача;x
EVTTOOLTIP106106;[This.GetTitledFirstName] встречается с Зайн аль-Дином;x
EVTDESC106106;"Тезаурус шаха Хорезма" - неполная медицинская энциклопедия, что подарил мне Зайн аль-Дин - поистине впечатляет. Поначалу я сомневался, но воспитанник ибн Аби Садика и Ахмада ибн Фаруха был настойчив, Зайн аль-Дин убедил меня, и я принял его в качестве придворного врача.;x
EVTOPTA106106;Не могли бы осмотреть мои зубы? Они ноют!;x
EVTDESC106110;Собрания эскизов красивых цветов, растений и деревьев на разных стадиях роста, выполненных прекрасным художником Рашидуном аль-Сури, врачом и ботаником из земли, известной как [Root.GetName], сейчас необычайно популярны.;x
EVTOPTA106110;[Root.Holder.TopLiege.GetTitledFirstName] должен узнать об этой книге и её авторе;x
EVTTOOLTIP106111;[This.GetTitledFirstName] встречается с Рашидуном аль-Сури;x
EVTDESC106111;Врач и ботаник Рашидун аль-Сури был осыпан градом комплиментов за свою работу. Он смущенно ответил, что ему были нужны эскизы цветов, растений и деревьев, так как он хотел тщательнее изучить их. Но художник, которого он нанял, собрал коллекцию эскизов и начал продавать их в городе [From.GetName].;x
EVTOPTA106111;Останься при моем дворе врачом, я хотел бы побольше узнать о тебе и о ботанике;x
EVTDESC106115;После нескольких лет путешествий, включая посещение Беджайи, Константинополя, Туниса и Барки, Ибн аль-Бейтар вернулся в город [Root.GetName] с большой коллекцией растений. Во время своих странствий он записал множество открытий, сделанными другими врачами, и добавил от 300 до 400 новых типов лекарств к тысяче, уже известных ранее. ;x
EVTOPTA106115;Я уверен, что [Root.Holder.TopLiege.GetTitledFirstName] захочет осмотреть твою коллекцию растений;x
EVTTOOLTIP106116;[This.GetTitledFirstName] встречается с Ибн аль-Бейтар;x
EVTDESC106116;Ибн аль-Бейтар вернулся в город [From.GetName] с большой коллекцией растений из своего путешествия, в котором он обошел весь известный мир, включая Беджайю, Константинополь, Тунис и Барку. Его фармакопея насчитывает 1400 растений, продуктов питания и лекарств. Я никогда не смогу найти более компетентного врача.;x
EVTOPTA106116;Я желал бы, что бы ты стал моим придворным врачом и главным травником;x
EVTDESC106120;Эпическая поэма "Зафар Намэ", "Книга победы", историка, поэта и географа Хамдаллаха Мостоуфи Казвини повествует об истории Ирана от арабского завоевания до монголов. Она закончена, но до сих пор так и не опубликована, так как Хамдаллаху Казвини не хватает средств.;x
EVTOPTA106120;[Root.Holder.TopLiege.GetTitledFirstName] наверняка заинтересуется твоей поэмой...;x
EVTTOOLTIP106121;[This.GetTitledFirstName] встречается с Хамдаллахом Казвини;x
EVTDESC106121;История может быть как увлекательной, так и невероятно скучной. Эпическая поэма "Зафар намэ", "Книга победы", Хамдаллаха Казвини повествующая об иранской истории от арабского завоевания до монголов, никогда не бывает скучной. Я согласился помочь Хамдаллаху Казвини опубликовать её.;x
EVTOPTA106121;Оставайся при моем дворе столько времени, сколько пожелаешь;x
EVTDESC106125;[Root.County.GetAdjective]ий мудрец, Ходжа Абдалла Ансари, своим красноречием и поэтическим талантом на арабском и персидском языках привлек внимание правителя по имени [Root.Holder.TopLiege.GetTitledFirstName]. Он известен как знаток традиций, полемист, духовный наставник и автор нескольких книг о мистике и философии.;x
EVTOPTA106125;Представьте его [Root.Holder.TopLiege.GetTitledFirstName];x
EVTTOOLTIP106126;[This.GetTitledFirstName] встречается с Ходжой Абдаллой Ансари;x
EVTDESC106126;Ходжа Абдалла Ансари зовется мудрецом в [Root.County.GetAdjective]их землях, и я не сомневаюсь, что человек с таким красноречием и поэтическим талантом на арабском и персидском языках не встретит никаких проблем с репутацией до конца жизни. Его книги говорят о нем как о знатоке традиций, полемисте и духовном наставнике.;x
EVTOPTA106126;Чрезвычайно любопытный и интересный человек;x
EVTDESC106130;Джамшид ал-Каши, астроном и математик из Кашана в округе [Root.GetName], желал бы привнести свой вклад из огромного багажа знаний к вящей славе [Root.Holder.TopLiege.GetTitledFirstName]а и его подданных.;x
EVTOPTA106130;Крестьянам мудрость не нужна, в отличие от [Root.Holder.TopLiege.GetTitle]а;x
EVTTOOLTIP106131;[This.GetTitledFirstName] встречается с Джамшидом ал-Каши;x
EVTDESC106131;Джамшид ал-Каши привёз с собой трактат "О наблюдательных инструментах", описывающем различные инструменты, такие как трикветрум, армиллярная сфера, а также синус и синус-верзус, инструменты ал-Урди. Он только спросил позволения учить меня и народ, чтобы его знания не пропали даром.;x
EVTOPTA106131;Звучит хорошо. Так как ты используешь трикветрум и армиллярную сферу?;x
EVTDESC106135;Суфийский тарикат (религиозный орден) Кубравия в округе [Root.GetName] фокусируется на объяснении мистического опыта и ищет смысл видений через ритуальные действия и медитацию. Основатель Кубравии Наджм ад-дин Кубра рассмотрел со всех сторон сны и видения в своих работах, [Root.Holder.TopLiege.GetTitledFirstName] считает его труды интересными.;x
EVTOPTA106135;Наджм ад-дин Кубра приглашен на встречу с правителем ([Root.Holder.TopLiege.GetTitledFirstName]);x
EVTTOOLTIP106136;[This.GetTitledFirstName] встречается с Наджм ад-дином Кубра;x
EVTDESC106136;Как Пророк, да благословит его Аллах и дарует ему мир, создал ислам, основываясь на снах и видениях, так и суфийский тарикат (религиозный орден) Кубравия фокусируется на поиске смысла видений через ритуальные действия и медитацию. Я пригласил основателя тариката Наджм ад-дина Кубра, чтобы узнать больше.;x
EVTOPTA106136;Как молитва и пост помогут мне прикоснуться к божественному на моём духовном пути?;x
EVTDESC106140;В "Трактате о доказательствах проблем ал-джебры и ал-мукабалы" Омар Хайям из земли, известной как [Root.GetName] устанавливает принципы алгебры и выводит общие методы решения кубических уравнений. Двор [Root.Holder.TopLiege.GetTitledFirstName] много теряет без такого великого математика, как Омар Хайям.;x
EVTOPTA106140;Пригласить Омара Хайяма в [Root.Holder.TopLiege.GetTitle];x
EVTTOOLTIP106141;[This.GetTitledFirstName] Встречается с Омаром Хайямом;x
EVTDESC106141;Из земли, известной как [From.GetName] прибыл великий математик Омар Хайям, чей "Трактат о доказательствах проблем ал-джебры и ал-мукабалы" устанавливает принципы алгебры и выводит общие методы решения кубических уравнений.;x
EVTOPTA106141;Пригласить Омара Хайяма ко двору;x
EVTDESC106145;Неугомонный путешественник Ибн Батутта из земли, известной как [Root.GetName] вернулся домой после очередной поездки по всему свету. На этот раз он побывал в Медине, затем по реке Тигр проследовал в Басру, Шираз, Табриз, Мосул, Джизре и Мардин. Путешественник вроде него должен знать много историй и может развлечь [Root.Holder.TopLiege.GetTitledFirstName].;x
EVTOPTA106145;Попросить Ибн Батутту рассказать историю своих путешествий [Root.Holder.TopLiege.GetTitle]у;x
EVTTOOLTIP106146;[This.GetTitledFirstName] встречается с Ибн Батуттой;x
EVTDESC106146;Ибн Батутта - известнейший путешественник, когда он вернулся домой в город [From.GetName], я пригласил его, чтобы он поведал свои истории, и не был разочарован. Ибн Батутта видел засады, бандитов, известные мечети, красивые города и пережил приключения любого вида.;x
EVTOPTA106146;Куда ты направишься в следующий раз?;x
EVTDESC106150;Убеждение Фахра ад-Дина ар-Рази, что доказательства, основанные на хадисах, ведут не к определённости, а только к предположениям, раскололо исламских мыслителей города [Root.GetName]. Некоторые согласны с теологом, другие же против его доводов.;x
EVTOPTA106150;[Root.Holder.TopLiege.GetTitledFirstName] с интересом следит за конфликтом;x
EVTTOOLTIP106151;[This.GetTitledFirstName] встречается с Фахр ад-Дином ар-Рази;x
EVTDESC106151;[From.County.GetAdjective]ие философы и теологи яростно спорят за и против убеждений Фахр ад-Дина ар-Рази в то, что доказательства, основанные на хадисах, ведут не к определённости, а только к предположениям. Фахр ад-Дин ар-Рази был вызван ко мне, дабы ответить за свои слова, но аргументировал настолько хорошо, что я не смог найти никаких изъянов.;x
