#CODE;RUSSIAN;x
#MODIFIER_COMBAT_RATING;Combat Rating;Classement de combat;Kampfkraft;;Clasificaciуn de combate;;;;;;;;;x
religious_studies_desc;Этот человек ищет духовных знаний и озарений.;x
religious_philosopher;Религиозный философ;x
religious_philosopher_desc;Этот человек - опытный и посвящённый искатель духовных знаний.;x
EVTDESC_WoL_7000_non_unref_pagan;[Root.Religion.GetName] таит в себе множество загадок. Может быть весьма интересным провести некоторое время погрузившись в древние тексты, такие как [Root.Religion.GetScriptureName].;x
EVTDESC_WoL_7000_unref_pagan;Сколько же тайн хранит в себе [Root.Religion.GetName]? Было бы интересно послушать древние предания, которые рассказывают мудрые люди.;x
EVTOPTA_WoL_7000;Изучу священные писания.;x
EVTOPTB_WoL_7000;Позову сказителей.;x
EVTOPTC_WoL_7000;Но у меня нет на это времени.;x
EVTDESC_WoL_7001_non_unref_pagan;В последние месяцы, Вы проводите многие ночи в изучении священных писаний. Мудрость этих текстов даёт важные подсказки к решению загадок и раскрытию тайн, которые несёт в себе [Root.Religion.GetName].;x
EVTDESC_WoL_7001_unref_pagan;В последние месяцы, Вы проводите многие ночи, слушая древние мифы и предания. Эти рассказы очень захватывающи и содержат мудрость, которая может пригодиться в повседневной жизни.;x
EVTOPTA_WoL_7001;Эти тексты даровали мне мудрость.;x
EVTOPTB_WoL_7001;Слушать и размышять очень полезно.;x
ancient_wisdom;Древняя мудрость;x
ancient_wisdom_desc;Древние мифы и сказания содержат в себе великую мудрость.;x
EVTDESC_WoL_7012;Вести о Ваших религиозных изысканиях распространились по всей стране. Среди всех прочих, [From.GetTitledName] говорит, что они [From.GetHersHis] очень впечатлили. Вы стали переписываться, некоторое время ведя философские и религиозные дискуссии, и теперь стали хорошими друзьями.;x
EVTOPTA_WoL_7012;Общие интересы, несомненно, сближают людей.;x
EVTDESC_WoL_7020;Священное место, известное как [holy_site_visiting.GetName] - важный религиозный центр. [Root.Religion.GetName] относится к нему очень трепетно, многие обряды и праздники совершались здесь. Духовная сила пронизывает всю эту землю.;x
EVTOPTA_WoL_7020;Я отправляюсь туда!;x
EVTOPTB_WoL_7020;Сейчас я не могу туда отправиться.;x
EVTDESC_WoL_7021;[holy_site_visiting.GetName] действительно заслуживает потраченного времени! Вы бродили повсюду, прислушиваясь к атмосфере и присматриваясь к тайнам, сокрытым в этом месте.;x
EVTOPTA_WoL_7021;Слава Тебе, [Root.Religion.GetRandomGodName]!;x
grievously_offended;Тяжко оскорблён;x
merciless;Беспощадный;x
merciless_desc;Этот человек известен своей беспощадностью.;x
